title,author,album,url,score
It's Not Right but It's Okay - Thunderpuss Mix/Remastered: 2000,"Whitney Houston, Chris Cox, Barry Harris",Dance Vault Remixes - It's Not Right But It's Okay,https://open.spotify.com/track/5OqmLY18KXsZR1aGrXP3ZI,
Nie byłem nigdy,"Małpa, The Returners",Kilka numerów o czymś,https://open.spotify.com/track/5RXXKILAjm0cPE7fV1pPLP,
"Wszystko mi mówi, że mnie ktoś pokochał",Skaldowie,Z kopyta kulig rwie (The best),https://open.spotify.com/track/5S115BRg8EghKqq1D0Wx9J,
Destination Calabria - Radio Edit,"Alex Gaudino, Crystal Waters",Destination Calabria,https://open.spotify.com/track/5TmFTHZp7HjBXjjsFvCY6h,
La Bomba,King Africa,La Bomba,https://open.spotify.com/track/5UmGJS0jd1r52OjnNvVHvU,
"Harder, Better, Faster, Stronger",Daft Punk,Discovery,https://open.spotify.com/track/5W3cjX2J3tjhG8zb6u0qHn,
Jesus He Knows Me,Genesis,The Platinum Collection,https://open.spotify.com/track/5WjHfw8Y5D947Qk5qw71YY,
Bogurodzica,Krzysztof Krawczyk,Jan Pawel II - In Memoriam (Krzysztof Krawczyk Antologia),https://open.spotify.com/track/5WmpUI4a3MiplA2L5biTY4,
Be My Lover,La Bouche,Greatest Hits,https://open.spotify.com/track/5Y3W09WHcXPx7eZ7s9gdMs,
Renegades Of Funk,Rage Against The Machine,Renegades,https://open.spotify.com/track/5YBVDvTSSSiqv7KZDeUlXA,
Miserlou,Dick Dale and his Del-Tones,Surfer's Choice,https://open.spotify.com/track/5ZKPYfrfPDMnppinW3Rzxp,
Zjedz Skręta,Hemp Gru,Klucz,https://open.spotify.com/track/5ZZ95XydTCsWscrhyi0Dm4,
"Policeman (feat. Jambojet, USPM)","Jamal, Jambojet, USPM",Rewolucje,https://open.spotify.com/track/5bTRw958W3Gf95RwXgJ2ql,
Prowadz mnie,Kasia Kowalska,Samotna w Wielkim Miescie,https://open.spotify.com/track/5d2WnlqT8zmD4WjZrwH5jh,
King Bruce Lee Karate Mistrz,Franek Kimono,Franek Kimono,https://open.spotify.com/track/5eNnuKhQMh9jieIYzWutgR,
"Chodz, przytul, przebacz",Andrzej Piaseczny,Spis Rzeczy Ulubionych,https://open.spotify.com/track/5eYQ4VtpaITG5fMmLBPYZi,
Jestem Bogiem,Paktofonika,Kinematografia,https://open.spotify.com/track/5efQj1lkGkkm4sxFHfHrLO,
San Andreas Theme Song,Young Maylay,San Andreas Original Mixtape,https://open.spotify.com/track/5f7F8ovtEmFzOdyN5fTOKl,
Say Say Say (Waiting 4 U) - Radio Mix,Hi_Tack,Say Say Say (Waiting 4 U) [Radio Mix],https://open.spotify.com/track/5fpjavxccYCvgNPxlYLIz3,
Wiosna 2007,Zabili Mi Żółwia,Wiosna 2007,https://open.spotify.com/track/5kwCTq7N25clOJsC3S28wa,
Teddy Picker,Arctic Monkeys,Favourite Worst Nightmare,https://open.spotify.com/track/5kxVyCgEUND7E2QKG7JmoF,
Maybe,Brainstorm,The Best Of Latvia,https://open.spotify.com/track/5lDbFKkbwxrEeFbmAcqNKA,
Kylie,Akcent,Primul capitol,https://open.spotify.com/track/5lWs85eYNdGjAc9p3vcgD2,
Czarny chleb i czarna kawa,Strachy Na Lachy,Piła tango,https://open.spotify.com/track/5nklmUDKX1m6fTZlxD1X5w,
Pszczółka Maja,Akcent,Pszczółka Maja,https://open.spotify.com/track/5p5nI2m1eNyNLuqiPwWA8N,
Babski Swiat,Ich Troje,The Best Of Ich Troje Wydanie Specjalne (Vol. 1),https://open.spotify.com/track/5rQMhK6PYt2SoZSN6PbbIU,
Yeah! (feat. Lil Jon & Ludacris),"Usher, Lil Jon, Ludacris",Confessions (Expanded Edition),https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,
Imagination,Kalwi & Remi,Imagination,https://open.spotify.com/track/5rjSTavYoC1ydLUVGV8tQY,
Ulysses,Franz Ferdinand,Tonight,https://open.spotify.com/track/5sCjd47MEpd7vkvhYukANl,
Numb / Encore,"JAY-Z, Linkin Park",Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,https://open.spotify.com/track/5sNESr6pQfIhL3krM8CtZn,
Plebania,"Piotr Bechcicki, Artur Plichta",Piosenki polskich seriali,https://open.spotify.com/track/5ukCugMTsg3Mqhk1BCz3Me,
Dumka na dwa serca (feat. Mieczysław Szcześniak),"Edyta Gorniak, Mieczyslaw Szczesniak",Zlota Kolekcja,https://open.spotify.com/track/5ypKHdeaJEzZfViLGxfNm8,
In the End,Linkin Park,Hybrid Theory (Bonus Edition),https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,
The Sound Of San Francisco - Progressive Album Mix,Global Deejays,Network - taken from Superstar,https://open.spotify.com/track/60tsXfCcG6Ljxsr8whOXL5,
Out Of Touch,Uniting Nations,One World,https://open.spotify.com/track/61tuhfTN2wIockEGGbZnis,
Wiosna w Paryżu,Bajm,Mysli I Slowa,https://open.spotify.com/track/66MqVVfrLT9ISINKKVzaxw,
I'm Gonna Be (500 Miles),The Proclaimers,Finest,https://open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz,
Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,https://open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi,
Autobiografia,Perfect,Unu,https://open.spotify.com/track/68oEr8XOWURWoheb2VatZi,
Club Foot,Kasabian,Kasabian,https://open.spotify.com/track/6C0xucNj75wRdlejwWIEW1,
Tango libido,Pudelsi,Wolnosc Slowa,https://open.spotify.com/track/6CBn0L86DPPgoFv6R56dN5,
Życie jest nowelą,"Piotr Bechcicki, Artur Plichta",Piosenki polskich seriali,https://open.spotify.com/track/6CP8mIv42fahWOw2K16HHo,
Every Single Day - Radio Edit,"Benassi Bros., Dhany",Every Single Day,https://open.spotify.com/track/6E3YyDZzMJFE8PW3fSVML1,
"Dzień dobry, kocham Cię",Strachy Na Lachy,Piła tango,https://open.spotify.com/track/6FBPQuYFZIne5cpTASUOGR,
Papierosy i zapałki,Gardenia,Gardenia,https://open.spotify.com/track/6H6ENaScnHUPG4cXeYq5DJ,
Toxic,Britney Spears,In The Zone,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak,
Matura 2001,Farben Lehre,Atomowe zabawki,https://open.spotify.com/track/6JJH4emsCPYkUCmeaK0dSJ,
Dla Mnie Masz Stajla,Trzeci Wymiar,Cztery Pory Rapu,https://open.spotify.com/track/6JvG7KVwnfmnXSJW7XMtb6,
We Are Your Friends - Justice Vs. Simian,"Justice, Simian",We Are Your Friends,https://open.spotify.com/track/6KLcIhlMdXwS5rIFjPbxyg,
The Weekend - Radio Edit,Michael Gray,Analog Is On,https://open.spotify.com/track/6KzkqZqhUBEsWYJJa2aBOd,
Zanim pójdę,Happysad,Wszystko jedno,https://open.spotify.com/track/6LuOCaMHFBfaR1MLKNHhMA,
W Aucie,"Pono, Sokół",Teraz Pieniądz w Cenie,https://open.spotify.com/track/6O2j0LCvqHiD6oJzI0L7j7,
Pierdolona Era Techno,The Analogs,Hlaskover Rock,https://open.spotify.com/track/6O4Mn66DgFcAbseVgj9IrP,
Droga Mi Nie Straszna,Marek Sosnicki,Hercules Original Soundtrack,https://open.spotify.com/track/6OHLCpXugfvzANi096AfnF,
Jest jedna rzecz - Klub Wersja,"Peja, Slums Attack",Na legalu?,https://open.spotify.com/track/6OiYcX79Q1DGXqxG9CQe8V,
"World, Hold On","Bob Sinclair, Steve Edwards",Noah's Arc Soundtrack,https://open.spotify.com/track/6P3TrUT5OBuyrBYGrHo525,
Kernkraft 400,Zombie Nation,Kernkraft 400 Single Mixes,https://open.spotify.com/track/6PUzxtIHkv346yP89NzP9X,
Jolka Jolka pamiętasz (Live),Budka Suflera,Live at Carnegie Hall (2),https://open.spotify.com/track/6RwPrRaUGHmorplKAgf3yY,
Sandstorm,Darude,"Before the Storm, Special Edition",https://open.spotify.com/track/6Sy9BUbgFse0n0LPA5lwy5,
Dwie strony medalu,"Piotr Bechcicki, Artur Plichta",Piosenki polskich seriali,https://open.spotify.com/track/6TK5uoZ3StB0FcmpDzq0xY,
"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,
The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup,Hijas del Tomate,https://open.spotify.com/track/6UEfyhyfhYQsyipxOd95Ie,
Samo życie,"Piotr Bechcicki, Artur Plichta",Piosenki polskich seriali,https://open.spotify.com/track/6WWcw0Vfyh0syxaHx7lH1X,
Ajrisz,T.Love,Model 01,https://open.spotify.com/track/6WgO2rYOdgdOvQBywjyhre,
Piękniejsza,K.A.S.A.,Born In The PRL,https://open.spotify.com/track/6XKXtJmiufWdwkiXWWxuHp,
Give It Up to Me,Sean Paul,The Trinity,https://open.spotify.com/track/6YB6CK4Tsb0BgtxCEL9KlI,
Poison - Radio Edit,Groove Coverage,Poison,https://open.spotify.com/track/6ZmIw9YmXbptqITm1bycnm,
Moi... Lolita,Alizée,Gourmandises,https://open.spotify.com/track/6e0LjNPkRqxIAlmmdjWSV8,
Jej czarne oczy,Ivan i Delfin,Czarne oczy,https://open.spotify.com/track/6euRh0XqlxDIZ56gntso9r,
Na Kolana,Kasia Cerekwicka,Feniks,https://open.spotify.com/track/6fft9H9kYTdjziM7DAZ3uk,
Miałem to rzucić,Małpa,Kilka numerów o czymś,https://open.spotify.com/track/6fhOFNHDAMwvlXni5Tc2Ty,
